sample,H3N3,H3N3F1,H3N4,H3N4F1,H3N5,H3N5F1,H4N2,H4N3,H4N3S1,H4N3F1,H4N3F1S1,H4N4,H4N4S1,H4N4F1,H4N4F1S1,H4N5,H4N5S1,H4N5F1,H4N5F1S1,H5N2,H5N3,H5N3S1,H5N3F1S1,H5N4,H5N4S1,H5N4S2,H5N4F1,H5N4F1S1,H5N4F1S2,H5N4F2,H5N4F2S1,H5N5,H5N5S1,H5N5S2,H5N5F1,H5N5F1S1,H5N5F1S2,H6N2,H6N3,H6N3S1,H6N3F1S1,H6N4S1,H6N4S2,H6N5,H6N5S1,H6N5S2,H6N5S3,H6N5F1S1,H6N5F1S2,H6N5F1S3,H6N5F2S3,H6N6F1S1,H6N6F1S2,H7N2,H7N6S1,H7N6S2,H7N6S3,H7N6S4,H7N6F1S2,H7N6F1S3,H7N6F1S4,H8N2,H9N2
S137,9.596388403512852e-4,7.573950013386539e-4,2.490952315000398e-4,0.0025752832513134317,4.554215030163223e-4,6.108057047334683e-4,1.7014121413377715e-4,9.609680071835056e-4,0.007337006132724068,8.821290618639504e-4,0.002155805208452351,0.0011731230064984974,0.003653448939551212,0.01396970462600146,0.0024971098639042827,6.543843466112286e-4,8.787466716837057e-4,0.002785148878886848,0.0011703277266258427,0.0024399495113149017,6.159287908612916e-4,0.0015986688636188,8.971053779612354e-4,0.004425908315827428,0.05615234066530437,0.48347506061521645,0.02772030577435849,0.04642006988979114,0.0687659633499827,4.75890397809708e-4,0.0014304219375108527,8.850168242254203e-4,0.006658799947967486,0.003187312963747721,0.0034340432122951414,0.013935365439597365,0.01488921514627233,0.004141520582140401,4.5668292742607683e-4,0.0016227777853479483,5.152631917497547e-4,0.0016158935277454235,0.0011797428656507463,0.0012012197214955466,0.005142699038002283,0.014649409335590828,0.11468506737140269,0.002156509400178066,0.004148445533640905,0.034813336861794386,0.0013821915535566027,3.259930851994912e-4,3.2620434203172604e-4,0.0021024354620140214,8.507060706688858e-5,0.0023576937180906673,0.00436325344826349,0.008806784545857824,5.668008302981852e-4,0.0010333619229483638,0.002485582761803088,0.004655739237483742,0.003877270103184092
S140,0.001181859291962739,6.442285763644558e-4,3.756364975940226e-4,0.004490562030064744,7.726012892524405e-4,9.298036351800926e-4,2.249201860137681e-4,0.0011970389303634437,0.008035619133506821,7.499979451646817e-4,1.1246009300688405e-4,0.0015856601629294796,0.004632860118250195,0.015304500186048734,0.002527647617736205,0.0012374328290299466,0.001829040865388417,0.003218281841704285,0.0016753276178131762,0.004176936049321802,8.122837666753182e-4,0.0017479867053178803,0.0010131956644206747,0.005371499671709641,0.07094547496965763,0.48688885542286015,0.016980470073196766,0.03640920287230965,0.042755429999253004,4.975749905418954e-4,0.0012254820073681484,0.0015809366723319527,0.010953044014335429,0.003216749765404356,0.004280888155695351,0.022147383174167635,0.01704805285195915,0.006629570219624584,5.569904136913541e-4,0.001822562547623827,6.510494516220591e-4,1.1246009300688405e-4,8.564167012602132e-4,7.744068847550511e-4,0.007286972740994336,0.020119856056990952,0.1134224227466375,0.002554499472440699,0.004733410753773552,0.030379587027339422,9.053209744631546e-4,4.4980226971201494e-4,3.5656031471689546e-4,0.0025684287753461434,6.614772929345274e-4,0.0034465827214630656,0.0042487137464629655,0.004801962010034385,7.831723659554136e-4,0.0010248280593215687,0.0014271177422645422,0.00513775778284521,0.005511145160818828
S142,0.0010184565989269068,0.001011040605811637,6.591128531473429e-4,0.010863615946604831,9.808243602465161e-4,0.0024644164476778168,1.7291446637840397e-4,0.0011935708400344096,0.006720332270778869,8.984528997721022e-4,8.645723318920199e-5,0.002747719886290179,0.003937220618065408,0.03529146481808212,0.004103696024067788,0.0022174654842643704,0.0023025640666340767,0.006979014829354146,8.645723318920199e-5,0.0027811146243944098,7.265035554203402e-4,0.001826678373448494,8.533379507342013e-4,0.007060054269741755,0.07438588569759086,0.43844531755125726,0.03641849364979897,0.05024238022924682,0.060988985070366354,8.180948035197897e-4,0.0014544793229148833,0.0022502404053432895,0.013897150732350818,0.0027528601946247466,0.00656510029269045,0.024241074064377716,0.024391133135401182,0.004885131941993188,5.112169373455257e-4,0.00172655045652885,0.0011665314416949987,0.001873269039937629,0.0016375447422868222,8.000309220592281e-4,0.004789723253330233,0.008799032691973747,0.04065775613971458,0.003607109054695877,0.008520090776097921,0.06060623717908185,0.0025191674943750085,4.900382250483088e-4,5.821290050020934e-4,0.002031204031880129,8.543466640655545e-4,0.0012061949799599266,0.0012058700777472751,0.0012619937666161027,0.0012329260984918805,0.001550100863540656,0.0019194765731759367,0.0050264442135559955,0.0067062020240630125
S145,0.0010371147212228757,0.0012815189074137782,9.548969989708865e-4,0.02704964020400698,0.0015577139334907186,0.004385894791976909,1.9758606805151587e-4,0.0012429452736017208,0.006946607364076246,9.710724841376416e-4,9.879303402575793e-5,0.0035102051013128966,0.005607761739309262,0.06023759346198963,0.005993856046522185,0.00315934315040492,0.0035080290532661478,0.01202249933323772,9.879303402575793e-5,0.0042506927454784155,6.401985750821277e-4,0.002730955290513363,9.543305855327963e-4,0.007419768012762268,0.07764324372454164,0.4515131476454562,0.04141114465956635,0.04147130754300044,0.0447451860700349,8.446293430004996e-4,0.0012839279950034245,0.0023375297812583498,0.014564683935637288,0.0024274287983607565,0.007270060401460599,0.02085298005330814,0.02594666645008079,0.004782420410623539,5.92616431589266e-4,0.0029988177473009537,0.0010341821821016615,9.879303402575793e-5,0.0013179644020057202,7.20619772030239e-4,0.00408143621241375,0.007914807972748074,0.04117783212581158,0.002152019059983149,0.0034513461550551086,0.01796494889052857,6.022082969903737e-4,4.399873886963436e-4,3.116659387453284e-4,0.002739786022818868,9.262674615418725e-4,8.788352633010441e-4,0.0013194793858831513,0.001853646149820306,4.4179112078689364e-4,5.589992535191836e-4,9.418198804638604e-4,0.005807647473870035,0.006720315656223565
S146,7.454873781365008e-4,8.491737416053746e-4,0.0011686175111787953,0.0242957492228838,0.0016171654996039342,0.0030774795816301734,1.5490158305033852e-4,8.045192448407382e-4,0.0050395855681670265,7.042164205057646e-4,0.0019322325135084585,0.0028251468157686173,0.00417481557537646,0.038705120061826165,0.005339167816616811,0.0023618122336353693,0.003366645171895018,0.0067225137294953646,0.003867753216735821,0.0029032043251196013,5.741207250665201e-4,0.0020241987021780363,7.270159295108954e-4,0.004039113080510729,0.06485241270402903,0.36693476373948253,0.01926574511809075,0.04828330681133014,0.07765133441314272,7.745079152516926e-5,7.745079152516926e-5,0.0014493068572396682,0.010553700101576928,0.0033718336497355313,0.004017739482093047,0.02372311083974878,0.030770725121570457,0.0052505912218590405,3.3919680715488665e-4,0.0016569075971342967,4.8581950380061843e-4,0.0018179803271577686,0.002238633191821188,5.407006580988191e-4,0.0038533485104706605,0.011378473543514565,0.07266688963184292,0.0027625235065837444,0.008425140705395044,0.08330360633726769,0.005009432668077678,4.5390615602605315e-4,8.721412637590623e-4,0.002691914618214009,3.579464699089222e-4,0.0014037544597519111,0.0022183326696873684,0.004434365636679524,9.925262128166403e-4,0.0017915177384796362,0.004841511007563913,0.005446531626447918,0.005717671860549911
S147,9.625763908474133e-4,9.267106530384019e-4,8.839089202311099e-4,0.024721369893041502,0.0011103745365804176,0.006161857005117478,1.7061369519651867e-4,0.00100573450262629,0.006781864728787427,7.937144446814916e-4,8.530684759825933e-5,0.002667200276833838,0.004474879654293768,0.04295600830203538,0.0030810033468864962,0.002124190694037712,0.0014354103674131039,0.010509695053372169,0.003076498760245645,0.003487952126416807,5.667923208186792e-4,0.0016414120162080792,7.824453980488112e-4,0.005105618693988499,0.06789484784059728,0.49776358405189247,0.02416928035556381,0.03580387701336966,0.03595323911630565,4.36709928899053e-4,0.0010047412943015956,0.0017661449196949186,0.008030492996208284,0.0019745526484898,0.006147668577618378,0.021236974374356465,0.012044622711365027,0.005399171206645395,4.857882190250456e-4,0.001484630418584062,6.201086443997884e-4,8.530684759825933e-5,9.632862281870172e-4,5.114737559418569e-4,0.00460533048966725,0.011182965830672683,0.07088990492292156,0.0023490987100956064,0.004112140032183808,0.032376213209448765,8.703545251893942e-4,2.0702841919061828e-4,3.5555073094219663e-4,0.002422255507069113,8.530684759825933e-5,0.0012441848701702464,0.0019169310987044998,0.002955053629804508,6.127958997594436e-4,8.589605353104756e-4,0.001652472277508917,0.00538494783589277,0.006628864850480703
S150,0.0010058154154036635,8.674665698586998e-4,7.92576840025864e-4,0.014841592096639926,0.001030096968950632,0.002782040811881515,1.358625175779495e-4,9.81778991314506e-4,0.006623144410587462,7.408499841159194e-4,6.793125878897474e-5,0.002601204274889783,0.004227913287211117,0.03418998129830344,0.005026726184601208,0.0021389327326834747,0.0025042510033249574,0.007601230471703145,0.00278862921853271,0.002187368697092278,3.6080734569333094e-4,0.0017969357705893913,9.256306578878111e-4,0.005456371304896399,0.067019890851006,0.4356141700976336,0.022045717541749443,0.03546008284082609,0.05408641721708252,4.2085869896978426e-4,9.015277110059263e-4,0.0017388359360988623,0.013839606455019473,0.004391562535105059,0.005642188552738399,0.02905104099599016,0.028942284249175967,0.003164256541015094,3.5404683837320984e-4,0.0016384367414791665,9.36466661209401e-4,0.001651158192684589,0.0014692410566603368,7.913368093265319e-4,0.006979660665876643,0.01642906871146273,0.08960236995624637,0.003061210572729167,0.0058554112468872195,0.03953442703010973,0.001225718690005266,4.653367680548507e-4,4.329158007434196e-4,0.0014427393933148455,5.098844811430442e-4,0.002772924275475617,0.003544201317434794,0.004196150440206517,9.312948713882231e-4,0.0013294822149381175,0.002025631524463027,0.003462049823054301,0.0053652575807623185
S151,0.0010136831507927802,7.142680003610915e-4,5.153537879245727e-4,0.008214121351954057,0.0010010338371844543,0.0015611937434476168,1.6971972890625987e-4,0.0010836081493417185,0.007154177877663406,6.911542704742789e-4,8.485986445312994e-5,0.0021623376193638973,0.004862425578548642,0.024992856882051436,0.004252451392448316,0.0016784394151105337,0.002525542507108385,0.004328865018460537,0.0021883177380424487,0.0031592969349619983,4.324540217034517e-4,0.0027321612312613867,8.980196774504301e-4,0.0058828861997073136,0.08148237065721747,0.4618000997944703,0.022039699187251176,0.041970663326322766,0.0631558328324722,5.925087276589257e-4,0.0012197819509756195,0.0015135452768738021,0.011089665716713172,0.0030122055266800464,0.0038648663771807573,0.014981125355648144,0.0232501505531477,0.0040271414566604635,5.116991460055855e-4,0.002871552157011771,6.732642434303879e-4,0.0017768910033953962,0.0016974543893382068,9.481479652046915e-4,0.005656383827372937,0.011520814450088256,0.055999935172017484,0.003284828088121224,0.008246030741003753,0.05801810865295929,0.0025456698500577503,4.351161679074216e-4,6.39717977260386e-4,0.0016399305990797623,0.0010465549273344866,0.001885895178563008,0.002268762603471258,0.003089105305652824,0.0013869105425706272,0.0019229330283069856,0.003285794600613892,0.004184901629236717,0.008164713036001175
S160,9.904649903799639e-5,7.131805764341731e-4,4.390313954271607e-4,0.008364495210394918,5.458989793719866e-4,0.0018116236828060303,2.078958211927303e-4,0.0010299265651133377,0.0075872423886472135,7.379834825525118e-4,0.0012264816098023694,0.0016808214562960063,0.004057248087207648,0.022474859895672446,0.002987093284567537,0.0011868076250501761,0.0018262680147426936,0.004939334550310719,9.904649903799639e-5,0.003371585702361722,5.860244375367464e-4,0.0015588473386508681,8.490290405495419e-4,0.004237744906349554,0.07205750558769002,0.5011635873411067,0.020802555038627664,0.03473425554351985,0.044066371085536446,6.479670792829222e-4,0.0013556272800547245,0.001367484052134186,0.009703673513326325,0.002425287213279382,0.0042718348144565954,0.021416276205064713,0.0183076812352571,0.006202289935009183,4.3673915094458594e-4,0.0014850761893169808,7.069784526715581e-4,9.904649903799639e-5,0.0013181522312836313,9.904649903799639e-5,0.005782024352283485,0.017472669330749833,0.11200910519121095,0.002514069343550138,0.00261369430385423,0.011933726291319212,2.718584368152206e-4,3.3058813408148326e-4,1.9809299807599278e-4,0.003072538708707414,4.7580884966313345e-4,0.0025075218220987536,0.0033742297055665694,0.004532829587245156,4.8759115102307306e-4,4.578091282208659e-4,6.037606714355978e-4,0.006759482373370229,0.009317647624976185
S163,9.711398964089217e-4,7.778848902921888e-4,6.626551973769122e-4,0.009165969982835587,6.459623935814658e-4,0.002052600039502025,1.5825045116922502e-4,9.788561792886156e-4,0.007989538685736486,7.619894291963766e-4,7.912522558461251e-5,0.0028984950317719467,0.004884747985384199,0.027447284813507732,0.003473136206926231,0.0013454629265842388,0.0011272415166616975,0.004933666759953604,7.912522558461251e-5,0.002596608720985974,5.100820051840427e-4,0.0019401609384704,6.671289296113404e-4,0.005839297327968322,0.07635918524190122,0.5115209211145113,0.02488388472400092,0.03963524233763961,0.05014420763968355,3.7778623189683384e-4,0.0010509794349027103,0.001321650219889975,0.007452297809763203,0.0029972971351092427,0.0033751495764830744,0.015526774761214713,0.014233404163318147,0.004718211906495721,4.4907652775286183e-4,0.0022813665983163855,4.1219154186688075e-4,0.0014672124393079588,0.0011474861991818163,7.487121957696439e-4,0.004797928104517955,0.014296152300595258,0.09205348827729559,0.0021524695555285847,0.003145666171905002,0.019537627082755044,4.805586760299608e-4,2.251822573114635e-4,2.019001550728762e-4,0.0017982800642144395,3.2306228439979244e-4,0.0015683047317928082,0.0022919067965842697,0.0034690687446669965,4.0593786746054425e-4,5.085345634724095e-4,7.820841372589113e-4,0.004097231024581608,0.005775168645983897
S167,0.0010437896846096804,0.0014513237720783648,0.0017182003056508302,0.04413236117640438,0.0027114593670021286,0.0071612738622850326,1.8376469133505889e-4,0.0011054695295465446,0.0055861266371653034,9.864513484620346e-4,0.0018413262807859439,0.004961916943839152,0.004875714541261114,0.058112784335980876,0.006832047996203469,0.003801243175180414,0.0035737949794562352,0.012379104295641359,0.00489124876221321,0.00423083764910637,6.762430667337305e-4,0.003233106548803447,9.010432304707749e-4,0.008282158486098382,0.07057129851819414,0.3462781243912938,0.031952801608633195,0.0555742714548243,0.07663377367042577,6.473896101421359e-4,9.989712383158657e-4,0.0023627677192870726,0.013258307848892438,0.003824268955953043,0.007742224345938408,0.029501941775366455,0.03663187617505708,0.004843717263458389,6.136087087834598e-4,0.002968966216984356,0.0012528450057598518,0.0019568840207933565,0.00208897706586058,7.346885553175489e-4,0.004727176294307222,0.00852838064088055,0.031208011034724054,0.003609967172328163,0.00767709628710292,0.044548527209156745,0.0023189692751926718,4.5460285761990296e-4,5.480042023159393e-4,0.0021959272712723903,8.224421462743283e-4,0.0013422941295035326,0.0013652807102384492,0.0016575490507589846,0.001279124465778514,0.0016108517120841917,0.0021447171310361012,0.004751409345874632,0.004099174247955561
S172,6.806631495333248e-4,5.819354061199961e-4,0.0011842866955160186,0.020735832892604757,0.0019847424993079212,0.003144677113806644,1.3334027495202062e-4,8.75051642629056e-4,0.005041640633192861,5.048080947632699e-4,0.0010254912521290892,0.0031410307766986463,0.004372265840387153,0.033209042505013935,0.003897009637352941,0.0026776626511155798,0.003872182642766658,0.006342240662999795,0.003417951677071382,0.0029763141439995045,5.399655213063551e-4,0.001670346031257591,0.0011138553985667358,0.005369360426849882,0.08338298430137223,0.47393515771980393,0.013467228786520758,0.02686693908452133,0.045631722009754926,4.3344244155320326e-4,6.667013747601031e-5,0.0018348304127205083,0.012066755283818544,0.0027862243355920454,0.0037053212490472578,0.01900259928884763,0.02448376546173237,0.005892520177439076,4.1818910633836874e-4,0.0018419484479827908,0.001033721676469662,0.0016778082521345828,0.001475872901079292,8.262089828012286e-4,0.004787715226767268,0.012019617960786887,0.07808272952606296,0.0021282374552806607,0.004443951963419154,0.03718112736673931,0.0010532215610586366,4.2656524587805886e-4,7.53810990258324e-4,0.0029619176335148943,0.0014296860728935858,0.0020848536400057877,0.0023802321516397957,0.0029061339506273602,7.352799636314024e-4,0.0010836177639175226,0.001729491885864835,0.006384109888831655,0.00810609212587498
S182,8.151616363617845e-4,0.0010861118433824581,8.169355167411082e-4,0.02178623046328791,0.0019617686716509037,0.0038155023477699015,2.005386255251528e-4,0.0011268855328013044,0.005210374768111247,0.0010127203026219908,0.0018399342893594985,0.003614519327072961,0.0048263325344476745,0.047483488942459975,0.006212815084989029,0.0033817749532443907,0.004534963772116866,0.01045920674927175,1.002693127625764e-4,0.0055537995189557385,0.0011977692143199236,0.003012140846448094,9.031483005442368e-4,0.007929581603514311,0.07821744622080935,0.36931859172347153,0.03594427330959167,0.06376634753656646,0.08054629453508441,6.443709243825903e-4,0.0010382639703401984,0.0025571669395387654,0.017137022600174485,0.0036583290965465903,0.007532677226325652,0.036191197138912876,0.03899276816173423,0.007095439171677096,9.150080311347374e-4,0.0033405484666317923,0.0011890767991446073,0.00396159873375338,0.004082091466987364,0.0010975317204405372,0.004515045267452875,0.007639481814362627,0.03669864727659815,0.004398317841021843,0.004774485340879639,0.020335955094780995,7.122810250382373e-4,5.611784983763771e-4,4.7481974216610133e-4,0.0038034862367532078,9.666054198722134e-4,7.066431312919323e-4,0.0010519485283538134,0.001732056981434661,5.503538540450779e-4,6.075441583556975e-4,0.001103256738972596,0.007902851607063669,0.005357023512171205
S186,8.31806303142604e-4,6.376301223243144e-4,6.808252432691412e-4,0.009802737019452293,9.213863051335882e-4,0.0015086124014861036,1.3516177686679113e-4,9.48450521785774e-4,0.005582881340431781,5.887204607804623e-4,6.758088843339556e-5,0.003131967814571659,0.003782258960893735,0.03081100907099872,0.0035978523155716815,0.0017629398763518718,0.002312515678223642,0.004686831843919404,6.758088843339556e-5,0.002292046951203035,3.8193931890703525e-4,0.001407042706840965,9.231971580453266e-4,0.007185649271289321,0.0842608103995753,0.4742394665460794,0.022248208733358994,0.033352694802785306,0.05870185414477732,6.758088843339556e-5,0.0011761082180083435,0.0017711087246086875,0.011630762531662363,0.003124243727914676,0.0035917272650261736,0.01400158939737973,0.021674747184938767,0.004271857977870785,4.407159765102938e-4,0.0013583437620992205,8.224059986281964e-4,0.0019710985916555485,0.0020678726128694888,0.0012143549159396774,0.007134426835227921,0.01700355854467719,0.08456305516383911,0.0028196626193212927,0.0051430792759376955,0.028943442006452814,9.812222839787343e-4,4.3489021495643e-4,3.460841929214772e-4,0.0017020856016136537,0.0014144471858700675,0.0023905030035894915,0.0026612911293612896,0.0027922189239685227,7.52638149662533e-4,8.514811461114017e-4,0.001135261560859498,0.004121359625560946,0.00877311589761229
S190,7.552254772167192e-4,8.763902146768327e-4,0.001242321307994881,0.026662190218937655,0.0017049274674332318,0.0033783535584924647,1.7234208530518997e-4,8.91589347427222e-4,0.0051113148766894715,7.877386341470507e-4,0.001757611231684377,0.0029416289979558186,0.003815543964550533,0.04215974522675179,0.004972486578409828,0.0025592776387152873,0.0030935080138903164,0.007055036334232872,0.003772855025915837,0.003525796570979605,6.561434565952786e-4,0.002029655280551842,8.40787866441658e-4,0.00470624205471129,0.06324498814456116,0.3712572344082572,0.021012103553955948,0.04553089640841152,0.07350378551805915,4.4701697046546526e-4,8.617104265259498e-5,0.001491574236363992,0.010894496599633726,0.003133988068261969,0.004397545059202717,0.023139320143600265,0.028649143341526462,0.00637171947702558,4.139753652237068e-4,0.0017909124269444945,9.194104459359046e-4,8.617104265259498e-5,0.0019874508982089508,4.660611469372201e-4,0.0035104824550822927,0.009922058698694287,0.0684780086592986,0.0028782641894201395,0.008101511909504689,0.08302933028827614,0.004971124189715461,8.617104265259498e-5,9.581693732839167e-4,0.0034920564062277558,3.06918372338332e-4,0.0012592158229698836,0.00203387302266133,0.004572644413771303,6.807701775717692e-4,0.0017777264219843406,0.005326261514442328,0.0071610319751326664,0.00716170533938453
S191,7.407495658746419e-4,7.02385270910598e-4,5.432857438604174e-4,0.013137423333552114,7.563792976981133e-4,0.003224770218298957,1.5580624854423636e-4,0.0010512409562702862,0.00502625330203067,7.992983311320587e-4,9.101040617690375e-4,0.002827206370452562,0.0034911426229819595,0.03770735560783056,0.004218434213446297,0.0016334174309879795,0.0014649599831990994,0.0073995883085588455,0.002424803426990667,0.00406675600349549,7.22186548950107e-4,0.0017792205055496642,0.002051005082784418,0.008764068654360887,0.07063615933669988,0.5038792687526252,0.02726284051305935,0.03854246056664061,0.046816205152146434,7.790312427211818e-5,0.0010122007189088912,0.0021117207029711094,0.010103683372010851,0.0022778921046539293,0.004215234883752226,0.011336558108201925,0.01270015245696365,0.006445111536744457,6.641100040438138e-4,0.0019516480147743678,0.0012561783209561505,0.003710324999778697,0.0031484436885481325,7.790312427211818e-5,0.006136734258378292,0.014601255107899261,0.08340607606010904,0.0025825318557604316,0.001945879760115107,0.005236960540150657,7.790312427211818e-5,7.790312427211818e-5,7.790312427211818e-5,0.0034912282931801857,5.022020993224234e-4,0.002376999514230264,0.0027499453297317442,0.003468025346645652,4.1077684998751517e-4,3.005214572123457e-4,3.2716399963952794e-4,0.007697650164074125,0.010708499419193513
S192,8.367352434437189e-4,4.360503070957606e-4,4.809158181790623e-4,0.0059216216516341,7.195760039638318e-4,0.0030145137912355583,1.607609545715018e-4,9.558535195752937e-4,0.006596946912842316,4.5164400345454173e-4,8.03804772857509e-5,0.002329055699383143,0.00491308073993744,0.01702807126404755,0.0024282403633535082,0.001356005398390079,0.0010667255642630377,0.006184299467871185,8.03804772857509e-5,0.003424833642504354,6.385875340290359e-4,0.0027103821914158553,8.80436434503787e-4,0.006071039542436082,0.0830564633463745,0.5122659453641282,0.015401074543406798,0.02354796161214017,0.02635976188178395,8.03804772857509e-5,8.03804772857509e-5,0.0014769700570856053,0.007389247938497195,0.0025248012024525323,0.003068239801842519,0.01012651198571042,0.009685230664527209,0.005596727297314814,5.828374198459434e-4,0.003236693395484893,8.03804772857509e-5,0.0022079899512742365,0.0015748063783415094,0.0012179812804720433,0.0070096527938847955,0.02181769373458635,0.11325025970944191,0.0021136253325858855,0.005269207327132519,0.044239377095028,0.0010625648994928621,8.03804772857509e-5,6.79800747321341e-4,0.001957995803365081,5.116492426880756e-4,0.0027524092277877066,0.0029066242630933726,0.00336891939074131,7.609503649063653e-4,9.992657183154215e-4,0.0015274571799798289,0.004609325198474922,0.006756318938646417
S193,4.1854666377195174e-4,4.7902910413829034e-4,4.043400633511338e-4,0.012719546747790057,0.0011404925056026766,0.0015929281241172978,9.278520557050608e-5,6.283828459962192e-4,0.0032571707117911514,5.310952985978069e-4,0.001177877757059762,0.0020802534401031863,0.0032677208111273294,0.028917962066874116,0.004659514051178789,0.0027200024329198822,0.008197092345931495,0.0041339480028976605,4.639260278525304e-5,0.003306624141336472,5.341760931209804e-4,0.00199698702635517,0.0014441941668533425,0.004853687429618923,0.08680734474841927,0.3888028342136937,0.022767702555254617,0.03941639952119211,0.06707417264132695,5.279131929453903e-4,0.0013938395978766354,0.003135226540080979,0.038095766268716726,0.006557197427354393,0.0033399629418003184,0.012479604430873627,0.05268340297484951,0.005808158982547679,5.626095833421796e-4,0.0029300733413538237,6.905860880911051e-4,0.003192773066683205,0.004060360969320757,8.962798311717041e-4,0.006899125727358796,0.015288546287307627,0.059889568014766754,0.0032691590516449247,0.009035316671287123,0.0443946947398989,0.0020074798424114873,8.25170514685393e-4,0.002073542018450603,0.0023978127883968543,4.762778274489666e-4,0.002622761088213103,0.0023858530952540194,0.0022621506236414953,0.0011480339845966903,0.001508726536212302,0.0020572016033381106,0.004504640648703534,0.007130980380599236
S196,4.6658121191974443e-4,4.431351485423353e-4,7.731738960284081e-4,0.015600519092430811,0.0014845774803653774,0.0037635820390062684,1.1394638113544013e-4,5.446633454538358e-4,0.004152256757284877,4.599349236996019e-4,0.0010795656247953645,0.002217926229683877,0.003282505456934407,0.024995918567987933,0.004501637112353957,0.002038781722417419,0.0034485460268011284,0.006643408302778523,0.004556024023538336,0.0034051303577415934,4.0856684351049216e-4,0.0021501524230777857,0.001136831106580783,0.0033316108672513064,0.048894305320360446,0.42054517963590765,0.01300590661956561,0.029271538343170485,0.05812091869531725,3.3252389660204157e-4,9.704606393721119e-4,0.0014870908761431276,0.012697208716988937,0.0033392341700216894,0.0035158565632788,0.014241881132398047,0.020983808089720266,0.006482620014359628,3.863437300900353e-4,0.0020981704209243205,6.9140468584197e-4,5.697319056772006e-5,0.0026200342897823603,5.741915498263205e-4,0.005903215362934413,0.01471027656193287,0.09923920188077934,0.0025837349789472144,0.008206304457902115,0.08262284213838902,0.005846468914636849,5.697319056772006e-5,0.0018644436605055525,0.00260298409713918,5.697319056772006e-5,0.003634985289520301,0.005190665051218139,0.009454305104050325,0.0019196925399952724,0.0036454364455552803,0.009004964374425172,0.004536465662166729,0.007605441577208325
S199,5.849873676697459e-4,9.303340619466443e-4,0.002697593609718872,0.0679594301731774,0.009356980402529006,0.020589118153055166,1.5489604177938547e-4,6.491792852633011e-4,0.0040380207685045836,6.727021948015313e-4,0.001317121781800152,0.0043397730710537956,0.004024779226170532,0.039336950084695295,0.0051629415446308455,0.005914580426943681,0.0067013534439448385,0.018320260179258762,0.012850739376103272,0.0036214141189831912,6.914278425809266e-4,0.002174826188872945,0.001084026993784491,0.004289311044243878,0.03994261518305194,0.35653379608907143,0.01228262012197881,0.0310962159461834,0.06077295185238871,3.1205653733510817e-4,0.0018229319468276459,0.0021831478652183365,0.012208401801994503,0.015173162574968261,0.005377419797937601,0.02017453848371495,0.025820341737711628,0.0062730457099746915,7.058258832906321e-4,0.002331261374474665,9.561341365051782e-4,7.744802088969273e-5,0.002853801098195326,5.871724123751433e-4,0.0041541565391919385,0.007070468702149315,0.04454333383080888,0.0036982623926647856,0.008418782956989194,0.06637117710976183,0.005299875988449426,6.958859949426093e-4,0.0022085129749500358,0.0031228513975070614,2.9707195512449115e-4,0.0021646894263378912,0.002699946449589237,0.004848002271863804,0.0026228782071001807,0.004732123480659692,0.010497420004295613,0.005606862833427991,0.006000061528586149
S20,5.961790141383851e-4,6.503951058366248e-4,7.135784604314841e-4,0.019435055409987148,0.0015857561672527104,0.004266934866135442,1.763303214364079e-4,8.296679823672987e-4,0.005412788888472334,5.740206870986147e-4,7.975793829113797e-4,0.0037108520714728786,0.004963514020960559,0.04354254690204309,0.00307477168928683,0.0022150893336233836,0.001539139554389761,0.007413075912326142,8.816516071820394e-5,0.005415152581907783,7.528744142856082e-4,0.00317765768337894,0.0011668833117925066,0.007620411610335299,0.07189542463764426,0.5280493022987687,0.038116642012914016,0.04125519331677939,0.03948589205047645,7.921131478887128e-4,0.0014986645811626783,0.0022756398054042254,0.011999110463181157,0.0017663159322622096,0.00431657874392771,0.012145819242360965,0.011382174235624366,0.007331753726455408,7.580005595979121e-4,0.003623099328965069,4.833132218970804e-4,8.816516071820394e-5,0.0014897173573785079,5.636444635378196e-4,0.003182696601994947,0.006626463112316777,0.05023034317973728,0.0019111642581399696,0.00230404773056072,0.014961910149094605,4.56459676711919e-4,8.816516071820394e-5,8.816516071820394e-5,0.002346427242774187,8.816516071820394e-5,9.123080552236273e-4,0.0015006691725195133,0.0029628522832701653,8.816516071820394e-5,5.024362890202107e-4,0.0011893741948581311,0.005019517194818201,0.006505685396553274
